AirportID|AirportCode|AirportName|Latitude|Longitude|MainCityID|CountryCode
6000501|PFO|Paphos, Cyprus (PFO-Paphos Intl.)|34.711702|32.485788|6051505|CY
6000581|SFO|San Francisco, CA, United States (SFO-San Francisco Intl.)|37.615940|-122.388000|178305|US
6000070|BGO|Bergen, Norway (BGO-Flesland)|60.289010|5.227310|6056652|NO
6000455|NKM|Nagoya, Japan (NKM-Komaki)|35.246040|136.925869|2554|JP
6000079|BIO|Bilbao, Spain (BIO)|43.305094|-2.906121|6084357|ES
6000668|UIO|Quito, Ecuador (UIO-Mariscal Sucre Intl.)|-.145659|-78.490495|3623|EC
6035435|SJO|San Jose, Costa Rica (SJO-Juan Santamaria Intl.)|9.998100|-84.204600|603085|CR
6000678|VKO|Moscow, Russia (VKO-Vnukovo Intl.)|55.603842|37.290621|2395|RU
6000151|CLO|Cali, Colombia (CLO-Alfonso Bonilla Aragon Intl.)|3.536433|-76.387905|863|CO
6000233|FMO|Muenster, Germany (FMO-Muenster - Osnabrueck Intl.)|52.130830|7.695200|1229|DE
6000515|PMO|Palermo, Italy (PMO-Punta Raisi)|38.186377|13.105490|6052978|IT
6000550|RNO|Reno, NV, United States (RNO-Reno-Tahoe Intl.)|39.505900|-119.775620|180041|US
6000681|VNO|Vilnius, Lithuania (VNO-Vilnius Intl.)|54.643073|25.279968|3723|LT
6000100|BOO|Bodo, Norway (BOO)|67.272600|14.367420|659|NO
6000237|FPO|Freeport, Bahamas (FPO-Grand Bahama Intl.)|26.547740|-78.705340|602484|BS
6000478|OPO|Porto, Portugal (OPO-Dr. Francisco de Sa Carneiro)|41.236894|-8.670676|603077|PT
6000689|WRO|Wroclaw, Poland (WRO-Copernicus)|51.104217|16.901440|6057184|PL
6000266|GSO|Greensboro, NC, United States (GSO-Piedmont Triad Intl.)|36.105620|-79.937400|602968|US
6000435|MSO|Missoula, MT, United States (MSO-Missoula Intl.)|46.918958|-114.083329|180035|US
6000309|ITO|Hilo, HI, United States (ITO-Hilo Intl.)|19.714445|-155.039545|180074|US
6000623|SVO|Moscow, Russia (SVO-Sheremetyevo)|55.966884|37.415694|2395|RU
6000686|VVO|Vladivostok, Russia (VVO-Vladivostok Intl.)|43.378448|132.140316|3748|RU
6000537|PXO|Porto Santo, Portugal (PXO)|33.070191|-16.345385|2919|PT
6000051|AZO|Kalamazoo, MI, United States (AZO-Kalamazoo-Battle Creek Intl.)|42.239590|-85.556550|486|US
6000449|NAP|Naples, Italy (NAP-Naples Intl.)|40.878155|14.282634|6059422|IT
6000490|PAP|Port-au-Prince, Haiti (PAP-Toussaint Louverture Intl.)|18.575358|-72.294722|2733|HT
6000540|RAP|Rapid City, SD, United States (RAP-Rapid City Regional)|44.039440|-103.055840|6059491|US
6000325|KBP|Kiev, Ukraine (KBP-Borispol Intl.)|50.340939|30.895152|6126167|UA
6000676|VCP|Campinas, Brazil (VCP-Viracopos - Campinas Intl.)|-23.009797|-47.141732|908|BR
6000019|AGP|Malaga, Spain (AGP)|36.675052|-4.490428|603258|ES
6000645|TIP|Tripoli, Libya (TIP-Tripoli Intl.)|32.669299|13.144330|3442|LY
6000599|SKP|Skopje, F.Y.R.O. Macedonia (SKP-Alexander the Great)|41.956043|21.627617|3191|MK
6000209|ELP|El Paso, TX, United States (ELP-El Paso Intl.)|31.798930|-106.395650|1129|US
6000285|HLP|Jakarta, Indonesia (HLP-Halim Perdanakusuma Intl.)|-6.264678|106.886417|1704|ID
6000034|AQP|Arequipa, Peru (AQP-Rodriguez Ballon Intl.)|-16.345097|-71.567730|410|PE
6000038|ASP|Alice Springs, NT, Australia (ASP)|-23.802466|133.903770|429|AU
6000267|GSP|Greenville, SC, United States (GSP-Greenville-Spartanburg Intl.)|34.890860|-82.216520|6035267|US
6000436|MSP|Minneapolis, MN, United States (MSP-Minneapolis - St. Paul Intl.)|44.883170|-93.210630|178287|US
6000486|OTP|Bucharest, Romania (OTP-Henri Coanda Intl.)|44.570030|26.075780|603282|RO
6000529|PTP|Pointe-A-Pitre, Guadeloupe (PTP-Pointe-a-Pitre Intl.)|16.270408|-61.526513|6024121|GP
6000048|AVP|Wilkes-Barre, PA, United States (AVP-Scranton Intl.)|41.299030|-75.858000|6023532|US
6000445|MXP|Milan, Italy (MXP-Malpensa Intl.)|45.627723|8.712811|6046501|IT
6000054|BAQ|Barranquilla, Colombia (BAQ-Ernesto Cortissoz Intl.)|10.886708|-74.776037|494|CO
6000004|ABQ|Albuquerque, NM, United States (ABQ-Albuquerque Intl.Sunport)|35.051730|-106.615200|602663|US
6000056|BBQ|Codrington, Barbuda (BBQ)|17.635900|-61.830900||AG
6000572|SCQ|Santiago de Compostela, Spain (SCQ-Lavacolla)|42.897780|-8.420080|3099|ES
6000576|SDQ|Santo Domingo, Dominican Republic (SDQ-Las Americas Intl.)|18.432192|-69.675370|180024|DO
6000412|MGQ|Mogadishu, Somalia (MGQ)|2.016909|45.303228||SO
6000074|BHQ|Broken Hill, NSW, Australia (BHQ)|-31.999342|141.471291|570|AU
6000080|BIQ|Biarritz, France (BIQ-Biarritz - Anglet - Bayonne)|43.471310|-1.535220|6034083|FR
6000087|BLQ|Bologna, Italy (BLQ-Guglielmo Marconi)|44.529679|11.292842|6046889|IT
6000039|ASQ|Austin, NV, United States (ASQ)|39.469100|-117.194420|3041|US
6000437|MSQ|Minsk, Belarus (MSQ-Minsk Intl.)|53.889429|28.033878|2427|BY
6000118|BUQ|Bulawayo, Zimbabwe (BUQ-Joshua Mqabuko Nkomo Intl.)|-20.015396|28.622568|724|ZW
6000624|SVQ|Seville, Spain (SVQ-San Pablo)|37.423337|-5.899953|180025|ES
6000002|AAR|Aarhus, Denmark (AAR)|56.307850|10.626918|259|DK
6000180|DAR|Dar es Salaam, Tanzania (DAR-Julius Nyerere Intl.)|-6.866180|39.207412|978|TZ
6000221|FAR|Fargo, ND, United States (FAR-Hector Intl.)|46.919470|-96.825520|6059376|US
6000392|MAR|Maracaibo, Venezuela (MAR-La Chinita Intl.)|10.555660|-71.723477|2208|VE
6000541|RAR|Rarotonga, Cook Islands (RAR-Rarotonga Intl.)|-21.200167|-159.798396|6055262|CK
6000130|CBR|Canberra, ACT, Australia (CBR-Canberra Intl.)|-35.307281|149.190688|6049663|AU
6000316|JER|Jersey, Channel Islands, UK (JER)|49.205210|-2.194176|55539|GB
6000498|PER|Perth, WA, Australia (PER)|-31.933080|115.960865|180013|AU
6000071|BGR|Bangor, ME, United States (BGR-Bangor Intl.)|44.808233|-68.816366|6050918|US
6000361|LHR|London, England, UK (LHR-Heathrow)|51.470878|-.449753|6046198|GB
6000282|HIR|Honiara, Solomon Islands (HIR-Honiara Intl.)|-9.428540|160.048000|1468|SB
6000416|MIR|Monastir, Tunisia (MIR-Habib Bourguiba Intl.)|35.760764|10.753330|6034134|TN
6000189|DKR|Dakar, Senegal (DKR-Leopold Sedar Senghor Intl.)|14.745609|-17.490353|1024|SN
6000088|BLR|Bengaluru, India (BLR-Bengaluru Intl.)|13.204518|77.687073|6053307|IN
6000232|FLR|Florence, Italy (FLR-Peretola)|43.802198|11.200967|179893|IT
6000031|ANR|Antwerp, Belgium (ANR-Antwerp Intl.)|51.183333|4.466667|388|BE
6000652|TNR|Antananarivo, Madagascar (TNR-Ivato Intl.)|-18.799284|47.475219|3500|MG
6000161|COR|Cordoba, Argentina (COR-Ingeniero Aeronautico Ambrosio L.V. Taravella Intl.)|-31.315444|-64.213893|6054205|AR
6000554|ROR|Koror, Palau (ROR-Palau Intl.)|7.364510|134.532974|6055295|PW
6000165|CPR|Casper, WY, United States (CPR-Natrona County Intl.)|42.897090|-106.464020|6055899|US
6000700|YQR|Regina, SK, Canada (YQR-Regina Intl.)|50.433668|-104.655616|4053|CA
6000263|GRR|Grand Rapids, MI, United States (GRR-Gerald R. Ford Intl.)|42.884970|-85.529930|603005|US
6000112|BTR|Baton Rouge, LA, United States (BTR-Baton Rouge Metropolitan)|30.532640|-91.156710|603004|US
6000269|GTR|Columbus, MS, United States (GTR-Golden Triangle Regional)|33.451780|-88.587500|3605|US
6000615|STR|Stuttgart, Germany (STR-Stuttgart Airport)|48.690500|9.190810|6047258|DE
6000119|BUR|Burbank, CA, United States (BUR-Bob Hope)|34.196370|-118.354050|178280|US
6000172|CUR|Willemstad, Netherlands Antilles (CUR-Hato Intl.)|12.184540|-68.956813|603008|AN
6000202|DUR|Durban, South Africa (DUR-King Shaka Intl.)|-29.613902|31.107337|6051470|ZA
6000535|PVR|Puerto Vallarta, Jalisco, Mexico (PVR-Licenciado Gustavo Diaz Ordaz Intl.)|20.677931|-105.248703|180016|MX
6000704|YVR|Vancouver, BC, Canada (YVR-Vancouver Intl.)|49.194810|-123.177810|178315|CA
6000216|EWR|Newark, NJ, United States (EWR-Liberty Intl.)|40.690850|-74.177470|603261|US
6000384|LYR|Longyearbyen, Svalbard (LYR-Svalbard)|78.246752|15.497759|2189|SJ
6000446|MYR|Myrtle Beach, SC, United States (MYR)|33.682640|-78.922860|601685|US
6000631|SYR|Syracuse, NY, United States (SYR-Hancock Intl.)|43.113739|-76.112341|601764|US
6000345|LAS|Las Vegas, NV, United States (LAS-McCarran Intl.)|36.085390|-115.150100|178276|US
6000450|NAS|Nassau, Bahamas (NAS-Nassau Intl.)|25.050295|-77.465694|601784|BS
6000635|TAS|Tashkent, Uzbekistan (TAS-Tashkent Intl.)|41.262517|69.266503|3368|UZ
6000395|MBS|Saginaw, MI, United States (MBS-MBS Intl.)|43.533420|-84.090550|6023389|US
6000636|TBS|Tbilisi, Georgia (TBS-Tbilisi Intl.)|41.669474|44.964546|3381|GE
6000132|CCS|Caracas, Venezuela (CCS-Simon Bolivar Intl. of Maiquetia)|10.597588|-67.000257|6053635|VE
6000467|ODS|Odessa, Ukraine (ODS-Odessa Intl.)|46.440669|30.676710|2639|UA
6000062|BES|Brest, France (BES-Brest - Brittany)|48.445716|-4.415871|6050772|FR
6000408|MES|Medan, Indonesia (MES-Polonia Intl.)|3.566853|98.675930|2263|ID
6000066|BFS|Belfast, Northern Ireland, UK (BFS-Belfast Intl.)|54.658640|-6.217747|6034476|GB
6000639|TFS|Tenerife, Spain (TFS-Tenerife South)|28.047784|-16.577485|6047194|ES
6000020|AGS|Augusta, GA, United States (AGS-Augusta Regional)|33.373635|-81.973000|6034963|US
6000142|CHS|Charleston, SC, United States (CHS-Charleston Intl.)|32.884190|-80.037030|179997|US
6000208|EIS|Tortola, British Virgin Islands (EIS-Terrance B. Lettsome Intl.)|18.444182|-64.537050|6023324|VG
6000366|LIS|Lisbon, Portugal (LIS-Portela)|38.769457|-9.128802|178278|PT
6000083|BJS|Beijing, China (BJS-All Airports)|39.905597|116.391252|178237|CN
6000146|CJS|Ciudad Juarez, Chihuahua, Mexico (CJS-Abraham Gonzalez Intl.)|31.636075|-106.436020|849|MX
6000210|ELS|East London, South Africa (ELS)|-33.038256|27.828983|1131|ZA
6000649|TLS|Toulouse, France (TLS-Blagnac)|43.624606|1.376018|3475|FR
6034405|AMS|Amsterdam, Netherlands (AMS-Schiphol)|52.306370|4.753860|178229|NL
6000475|OMS|Omsk, Russia (OMS-Tsentralny)|54.957783|73.316526|2676|RU
6000159|CNS|Cairns, QLD, Australia (CNS-Cairns Intl.)|-16.876833|145.753641|179999|AU
6000519|PNS|Pensacola, FL, United States (PNS-Pensacola Regional)|30.476080|-87.194160|6023330|US
6000682|VNS|Varanasi, India (VNS-Babatpur)|25.449940|82.854595|3724|IN
6000101|BOS|Boston, MA, United States (BOS-Logan Intl.)|42.365579|-71.018224|178239|US
6000162|COS|Colorado Springs, CO, United States (COS)|38.797010|-104.700750|602991|US
6000522|POS|Port of Spain, Trinidad and Tobago (POS-Piarco Intl.)|10.602086|-61.339378|602649|TT
6000654|TOS|Tromso, Norway (TOS-Langnes)|69.679710|18.907643|3512|NO
6000195|DPS|Denpasar, Indonesia (DPS-Ngurah Rai Intl.)|-8.744444|115.163369|602651|ID
6000107|BRS|Bristol, England, UK (BRS-Bristol Intl.)|51.385579|-2.704664|6046198|GB
6000196|DRS|Dresden, Germany (DRS-Dresden Airport)|51.124570|13.765960|6034796|DE
6000337|KRS|Kristiansand, Norway (KRS-Kjevik)|58.202624|8.074721|6056596|NO
6000431|MRS|Marseille, France (MRS-Marseille - Provence)|43.443170|5.223830|6050636|FR
6000113|BTS|Bratislava, Slovakia (BTS-M.R.Stefanika)|48.169795|17.199944|6035000|SK
6000170|CTS|Sapporo, Japan (CTS-New Chitose)|42.787339|141.682091|6054145|JP
6000440|MTS|Manzini, Swaziland (MTS-Matsapha Intl.)|-26.520606|31.315186|178020|SZ
6000047|AUS|Austin, TX, United States (AUS-Austin-Bergstrom Intl.)|30.202710|-97.667090|178234|US
6000203|DUS|Dusseldorf, Germany (DUS-Dusseldorf Intl.)|51.279160|6.776910|180001|DE
6000532|PUS|Busan, South Korea (PUS-Gimhae)|35.169318|128.949795|602043|KR
6000665|TUS|Tucson, AZ, United States (TUS-Tucson Intl.)|32.121440|-110.937090|602986|US
6000381|LWS|Lewiston, ID, United States (LWS-Nez Perce County Regional)|46.377540|-117.011130|2176|US
6000176|CYS|Cheyenne, WY, United States (CYS-Cheyenne Regional)|41.153060|-104.819210|963|US
6000385|LYS|Lyon, France (LYS-Saint-Exupery)|45.719420|5.073410|6034239|FR
6000667|TYS|Knoxville, TN, United States (TYS-McGhee Tyson)|35.806060|-83.989320|601691|US
6000222|FAT|Fresno, CA, United States (FAT-Fresno Yosemite Intl.)|36.769530|-119.720270|183017|US
6000566|SAT|San Antonio, TX, United States (SAT-San Antonio Intl.)|29.528220|-98.473660|178303|US
6000299|ICT|Wichita, KS, United States (ICT-Mid-Continent)|37.653100|-97.428770|6058350|US
6000399|MCT|Muscat, Oman (MCT-Seeb Intl.)|23.588558|58.290426|2238|OM
6000402|MDT|Harrisburg, PA, United States (MDT-Harrisburg Intl.)|40.196290|-76.756050|602958|US
6000281|HFT|Hammerfest, Norway (HFT)|70.680340|23.677270|1451|NO
6000413|MHT|Manchester, NH, United States (MHT-Manchester-Boston Regional)|42.928109|-71.438234|6051131|US
6000367|LIT|Little Rock, AR, United States (LIT-Adams Field)|34.727410|-92.220960|602841|US
6000511|PIT|Pittsburgh, PA, United States (PIT-Pittsburgh Intl.)|40.496140|-80.255670|601717|US
6000591|SIT|Sitka, AK, United States (SIT)|57.052900|-135.365000|3171|US
6000254|GJT|Grand Junction, CO, United States (GJT-Walker Field)|39.122128|-108.529408|6056762|US
6000284|HKT|Phuket, Thailand (HKT-Phuket Intl.)|8.106647|98.304634|6046393|TH
6000302|IKT|Irkutsk, Russia (IKT)|52.273108|104.356045|1584|RU
6000152|CLT|Charlotte, NC, United States (CLT-Charlotte-Douglas Intl.)|35.220920|-80.944140|178247|US
6000476|ONT|Ontario, CA, United States (ONT-Ontario Intl.)|34.061260|-117.590020|603224|US
6000260|GOT|Gothenburg, Sweden (GOT-Landvetter)|57.667927|12.295032|1366|SE
6000261|GPT|Gulfport, MS, United States (GPT-Gulfport - Biloxi Intl.)|30.413050|-89.072500|603259|US
6000524|PPT|Papeete, French Polynesia (PPT-Tahiti Faaa Intl.)|-17.559510|-149.609724|180103|PF
6000461|NRT|Tokyo, Japan (NRT-Narita Intl.)|35.773258|140.388451|3593|JP
6000308|IST|Istanbul, Turkey (IST-Ataturk Intl.)|40.977769|28.819629|178267|TR
6000376|LST|Launceston, TAS, Australia (LST)|-41.543919|147.207012|6052480|AU
6000556|RST|Rochester, MN, United States (RST-Rochester Intl.)|43.910580|-92.490000|3041|US
6000616|STT|Charlotte Amalie, U.S. Virgin Islands (STT-Cyril E. King)|18.335371|-64.971046|181550|VI
6000050|AYT|Antalya, Turkey (AYT-Antalya Intl.)|36.898907|30.801244|6046791|TR
6000711|YYT|St. John's, NL, Canada (YYT-St. John's Intl.)|47.612818|-52.743344|57819|CA
6000447|MZT|Mazatlan, Sinaloa, Mexico (MZT-General Rafael Buelna Intl.)|23.167309|-106.270141|2508|MX
6000133|CCU|Kolkata, India (CCU-Netaji Subhash Chandra Bose Intl.)|22.647443|88.442516|178244|IN
6000543|RDU|Raleigh, NC, United States (RDU-Raleigh - Durham Intl.)|35.875550|-78.788520|178300|US
6000577|SDU|Rio de Janeiro, Brazil (SDU-Santos Dumont)|-22.911229|-43.167106|2998|BR
6000640|TGU|Tegucigalpa, Honduras (TGU-Toncontin Intl.)|14.059790|-87.219606|3075|HN
6000147|CJU|Jeju, South Korea (CJU-Jeju Intl.)|33.506190|126.493320|6049718|KR
6000368|LJU|Ljubljana, Slovenia (LJU-Joze Pucknik)|46.230905|14.454830|6035181|SI
6000596|SJU|San Juan, Puerto Rico (SJU-Luis Munoz Marin Intl.)|18.438444|-66.006586|180021|PR
6000153|CLU|Columbus, IN, United States (CLU-Columbus Municipal)|39.262320|-85.907910||US
6000472|OLU|Columbus, NE, United States (OLU-Columbus Municipal)|41.442860|-97.343330|9211|US
6000601|SLU|Castries, St. Lucia (SLU-George F. L. Charles)|14.020318|-60.994647|601900|LC
6000032|ANU|St. John's, Antigua (ANU-V.C. Bird Intl.)|17.140339|-61.792495|181832|AG
6000321|JNU|Juneau, AK, United States (JNU-Juneau Intl.)|58.359300|-134.583000|1715|US
6000163|COU|Columbia, MO, United States (COU-Columbia Regional)|38.817580|-92.221740|901|US
6000289|HOU|Houston, TX, United States (HOU-William P. Hobby)|29.654590|-95.276650|178265|US
6000460|NOU|Noumea, New Caledonia (NOU-Tontouta Intl.)|-22.014361|166.217823|6055243|NC
6000606|SOU|Southampton, England, UK (SOU)|50.950668|-1.360588|603237|GB
6000610|SPU|Split, Croatia (SPU)|43.536743|16.299199|6050109|HR
6000108|BRU|Brussels, Belgium (BRU-Brussels Airport)|50.896540|4.484050|178241|BE
6000239|FRU|Bishkek, Kyrgyzstan (FRU-Manas Intl.)|43.053712|74.470224|1254|KG
6000264|GRU|Sao Paulo, Brazil (GRU-Guarulhos - Governor Andre Franco Montoro Intl.)|-23.425717|-46.481788|180023|BR
6000375|LRU|Las Cruces, NM, United States (LRU-Las Cruces Intl.)|32.281340|-106.920100|2137|US
6000432|MRU|Mahebourg, Mauritius (MRU-Sir Seewoosagur Ramgoolam Intl.)|-20.431759|57.676841|6048856|MU
6000040|ASU|Asuncion, Paraguay (ASU-Silvio Pettirossi)|-25.241690|-57.513800|432|PY
6000438|MSU|Maseru, Lesotho (MSU-Moshoeshoe I Intl.)|-29.455325|27.558996|2431|LS
6000707|YXU|London, ON, Canada (YXU-London Intl.)|43.028102|-81.149333|4127|CA
6000205|DYU|Dushanbe, Tajikistan (DYU)|38.547494|68.816471|6951|TJ
6000567|SAV|Savannah, GA, United States (SAV-Savannah - Hilton Head Intl.)|32.137191|-81.209457|6034190|US
6000182|DBV|Dubrovnik, Croatia (DBV)|42.560394|18.265080|6050111|HR
6000348|LBV|Libreville, Gabon (LBV-Leon M'ba Intl.)|.457262|9.410126|2024|GA
6000503|PGV|Greenville, NC, United States (PGV-Pitt-Greenville)|35.633880|-77.381000|2779|US
6000587|SHV|Shreveport, LA, United States (SHV-Shreveport Regional)|32.454710|-93.828290|602872|US
6000333|KIV|Chisinau, Moldova (KIV-Chisinau Intl.)|46.935212|28.934121|601844|MD
6000549|RKV|Reykjavik, Iceland (RKV-Reykjavik Domestic)|64.130868|-21.932837|6035025|IS
6000650|TLV|Tel Aviv, Israel (TLV-Ben Gurion)|32.000730|34.870791|180031|IL
6000555|ROV|Rostov-on-Don, Russia (ROV)|47.256330|39.805500|3028|RU
6000294|HSV|Huntsville, AL, United States (HSV-Huntsville Intl.)|34.648610|-86.775070|602985|US
6000662|TSV|Townsville, QLD, Australia (TSV)|-19.256164|146.770585|6047631|AU
6000114|BTV|Burlington, VT, United States (BTV-Burlington Intl.)|44.469017|-73.155308|6051131|US
6000619|SUV|Suva, Fiji (SUV-Nausori)|-18.045828|178.560619|3302|FJ
6000124|BZV|Brazzaville, Republic of the Congo (BZV-Maya Maya)|-4.259167|15.250548|760|CG
6000687|WAW|Warsaw, Poland (WAW-Frederic Chopin)|52.170952|20.967530|178317|PL
6000403|MDW|Chicago, IL, United States (MDW-Midway Intl.)|41.788400|-87.741010|6059221|US
6000356|LEW|Auburn, ME, United States (LEW-Auburn - Lewiston Municipal)|44.049047|-70.287328||US
6000499|PEW|Peshawar, Pakistan (PEW-Peshawar Intl.)|33.989872|71.518943|2770|PK
6000186|DFW|Dallas, TX, United States (DFW-Dallas-Fort Worth Intl.)|32.897552|-97.040434|178253|US
6000359|LGW|London, England, UK (LGW-Gatwick)|51.156026|-.164580|6046219|GB
6000369|LLW|Lilongwe, Malawi (LLW-Kamuzu Intl.)|-13.780206|33.779949|2094|MW
6000698|YOW|Ottawa, ON, Canada (YOW-Macdonald-Cartier Intl.)|45.322920|-75.667140|178296|CA
6000167|CRW|Charleston, WV, United States (CRW-Yeager)|38.369980|-81.595420|6057101|US
6000197|DRW|Darwin, NT, Australia (DRW-Darwin Intl.)|-12.408161|130.877455|6131317|AU
6000041|ASW|Aswan, Egypt (ASW-Aswan Intl.)|23.970725|32.823544|434|EG
6000557|RSW|Fort Myers, FL, United States (RSW-Southwest Florida Intl.)|26.527580|-81.755310|602729|US
6000199|DTW|Detroit, MI, United States (DTW-Detroit Metropolitan Wayne County)|42.221610|-83.348920|6127335|US
6000340|KTW|Katowice, Poland (KTW-Pyrzowice)|50.470696|19.074280|6057186|PL
6000217|EYW|Key West, FL, United States (EYW-Key West Intl.)|24.553540|-81.755120|6023765|US
6000313|JAX|Jacksonville, FL, United States (JAX-Jacksonville Intl.)|30.491350|-81.683250|602997|US
6000346|LAX|Los Angeles, CA, United States (LAX-Los Angeles Intl.)|33.944150|-118.403200|178280|US
6000495|PDX|Portland, OR, United States (PDX-Portland Intl.)|45.588290|-122.588300|178299|US
6000017|AEX|Alexandria, LA, United States (AEX-Alexandria Intl.)|31.321780|-92.538730|1165|US
6000357|LEX|Lexington, KY, United States (LEX-Blue Grass)|38.037880|-84.598410|603003|US
6000409|MEX|Mexico City, Distrito Federal, Mexico (MEX-Mexico City Intl.)|19.434563|-99.084980|178285|MX
6000075|BHX|Birmingham, England, UK (BHX-Birmingham Intl.)|52.452963|-1.732492|6023342|GB
6000506|PHX|Phoenix, AZ, United States (PHX-Sky Harbor Intl.)|33.435120|-112.010340|178298|US
6000334|KIX|Osaka, Japan (KIX-Kansai Intl.)|34.434735|135.244274|6060323|JP
6000548|RIX|Riga, Latvia (RIX-Riga Intl.)|56.922215|23.973690|6056778|LV
6000301|IJX|Jacksonville, IL, United States (IJX-Jacksonville Municipal)|39.768270|-90.236420||US
6000426|MMX|Malmo, Sweden (MMX-Sturup)|55.540409|13.364629|4535|SE
6000697|YMX|Montreal, PQ, Canada (YMX-Mirabel Intl.)|45.685270|-74.026950||CA
6000160|CNX|Chiang Mai, Thailand (CNX-Chiang Mai Intl.)|18.769327|98.968792|890|TH
6000265|GRX|Granada, Spain (GRX-Federico Garcia Lorca)|37.185048|-3.777173|6048186|ES
6000617|STX|Christiansted, U.S. Virgin Islands (STX-Henry E. Rohlsen)|17.698931|-64.797294|602171|VI
6000214|EUX|Oranjestad, Netherlands Antilles (EUX-F.D. Roosevelt)|17.493050|-62.980800||AN
6000380|LUX|Luxembourg, Luxembourg (LUX-Findel)|49.633626|6.215037|601723|LU
6000620|SUX|Sioux City, IA, United States (SUX-Sioux Gateway)|42.401390|-96.378400|601710|US
6000625|SVX|Yekaterinburg, Russia (SVX-Koltsovo)|56.750130|60.801496|6049238|RU
6000633|SZX|Shenzhen, China (SZX-Shenzhen Intl.)|22.645938|113.816128|3354|CN
6000128|CAY|Cayenne, French Guiana (CAY-Rochambeau)|4.822488|-52.364013|6053630|GF
6000181|DAY|Dayton, OH, United States (DAY-Dayton Intl.)|39.898710|-84.221390|602974|US
6000223|FAY|Fayetteville, NC, United States (FAY-Fayetteville Regional)|34.991150|-78.887210|6046693|US
6000005|ABY|Albany, GA, United States (ABY-Southwest Georgia Regional)|31.513158|-84.189600|6058120|US
6000010|ACY|Atlantic City, NJ, United States (ACY-Atlantic City Intl.)|39.451060|-74.571930|6056760|US
6000351|LCY|London, England, UK (LCY-London City)|51.503667|.049717|2151|GB
6000063|BEY|Beirut, Lebanon (BEY-Rafic Hariri Intl.)|33.825349|35.492940|542|LB
6000691|XIY|Xi'an, China (XIY-Xianyang Intl.)|34.441601|108.756323|3163|CN
6000149|CKY|Conakry, Guinea (CKY-Conakry Intl.)|9.574334|-13.620489|856|GN
6000371|LNY|Lanai City, HI, United States (LNY-Lanai)|20.790742|-156.949911|2109|US
6000433|MRY|Monterey, CA, United States (MRY-Monterey Peninsula)|36.592980|-121.849750|180045|US
6000484|ORY|Paris, France (ORY-Orly)|48.732330|2.366180|4990|FR
6000526|PRY|Pretoria, South Africa (PRY-Wonderboom)|-25.657069|28.214841|2876|ZA
6000439|MSY|New Orleans, LA, United States (MSY-Louis Armstrong New Orleans Intl.)|29.993703|-90.257977|178292|US
6000441|MTY|Monterrey, Nuevo Leon, Mexico (MTY-General Mariano Escobedo Intl.)|25.776740|-100.114953|2448|MX
6000530|PTY|Panama City, Panama (PTY-Tocumen Intl.)|9.067074|-79.387408|6049962|PA
6000444|MVY|Vineyard Haven, MA, United States (MVY-Martha's Vineyard)|41.389468|-70.611693|6047691|US
6000006|ABZ|Aberdeen, Scotland, UK (ABZ)|57.200700|-2.203145|278|GB
6000298|IBZ|Ibiza, Spain (IBZ)|38.876356|1.368005|602653|ES
6000016|ADZ|San Andres, Colombia (ADZ-Gustavo Rojas Pinilla Intl.)|12.586389|-81.701777|6024028|CO
6000404|MDZ|Mendoza, Argentina (MDZ-Governor Francisco Gabrielli Intl.)|-32.827905|-68.798816|6054200|AR
6000579|SEZ|Victoria, Seychelles (SEZ-Seychelles Intl.)|-4.670939|55.511518|6049216|SC
6000695|YHZ|Halifax, NS, Canada (YHZ-Stanfield Intl.)|44.886670|-63.515430|602873|CA
6000696|YKZ|Toronto, ON, Canada (YKZ-Toronto-Buttonville Municipal)|43.866140|-79.369920||CA
6000089|BLZ|Blantyre, Malawi (BLZ-Chileka Intl.)|-15.681403|34.971921|6134512|MW
6000714|ZNZ|Zanzibar, Tanzania (ZNZ-Zanzibar Intl.)|-6.218491|39.221351|4186|TZ
6000262|GPZ|Grand Rapids, MN, United States (GPZ-Itasca County)|47.213510|-93.516390||US
6000702|YTZ|Toronto, ON, Canada (YTZ-Billy Bishop Toronto City)|43.632070|-79.395850||CA
6000173|CUZ|Cusco, Peru (CUZ-Alejandro Velasco Astete Intl.)|-13.539125|-71.943871|6053554|PE
6000712|YYZ|Toronto, ON, Canada (YYZ-Pearson Intl.)|43.681460|-79.611420|178314|CA
6023453|ACV|Eureka, CA, United States (ACV-Arcata - Eureka)|40.971980|-124.107530|6025886|US
6023484|RDD|Redding, CA, United States (RDD-Redding Municipal)|40.505680|-122.300030|2962|US
6024127|AAA|Anaa, French Polynesia (AAA)|-17.352932|-145.508938||PF
6024129|AAL|Aalborg, Denmark (AAL)|57.086343|9.871868|6051262|DK
6024131|AAN|Al Ain, United Arab Emirates (AAN)|24.255929|55.614046|257|AE
6024133|AAY|Al Ghaydah, Yemen (AAY)|16.195719|52.173174||YE
6024135|ADK|Adak, AK, United States (ADK)|51.877540|-176.640180||US
6024137|AEH|Abeche, Chad (AEH)|13.844153|20.849645||TD
6024139|ABS|Abu Simbel, Egypt (ABS)|22.367063|31.610928||EG
6024141|AEO|Aioun el Atrouss, Mauritania (AEO)|16.714039|-9.638234||MR
6024143|AFL|Alta Floresta, Brazil (AFL)|-9.872450|-56.105028||BR
6085162|AJN|Anjouan, Comoros (AJN-Ouani)|-12.132372|44.429711|336|KM
